conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,num_words,num_chars,num_messages,sentiment,emotion
iJDq4udXtcwHPp8eD,5,High,High,High,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],578.0,175.0,3.302857142857143,mC2WhYvqXCrP6qims,here we go,2021-08-05T17:38:54.606Z,here we go!,3,10,1,"{'positive': 0.16538273, 'negative': 0.16281098, 'neutral': 0.6718062}",neutral
iJDq4udXtcwHPp8eD,5,High,High,High,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],578.0,175.0,3.302857142857143,mC2WhYvqXCrP6qims,looks good,2021-08-05T17:41:27.703Z,looks good,2,10,1,"{'positive': 0.8554173, 'negative': 0.014654778, 'neutral': 0.1299279}",joy
iJDq4udXtcwHPp8eD,5,High,High,High,High,Low,2,Easy [Corresponds to 'Hard' in PNAS],578.0,175.0,3.302857142857143,CjAisAQWau7fydg4d,sounds good,2021-08-05T17:41:34.957Z,sounds good.,2,11,1,"{'positive': 0.79602766, 'negative': 0.01995246, 'neutral': 0.18401988}",joy
2GyDrExReibZDZbHK,5,High,High,Mixed,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],496.0,106.0,4.679245283018868,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
BbHyJFCY6zqx7EeEy,5,Low,High,High,High,Low,4,Easy [Corresponds to 'Hard' in PNAS],641.0,128.0,5.0078125,XEs77oshGDjo9ofSf,c and d in 105 is better,2021-08-05T17:13:53.384Z,c and d in 105 is better,7,24,1,"{'positive': 0.3974869, 'negative': 0.033403322, 'neutral': 0.5691098}",neutral
BbHyJFCY6zqx7EeEy,5,Low,High,High,High,Low,4,Easy [Corresponds to 'Hard' in PNAS],641.0,128.0,5.0078125,XEs77oshGDjo9ofSf,optimal points,2021-08-05T17:14:02.029Z,optimal points,2,14,1,"{'positive': 0.12603587, 'negative': 0.13509275, 'neutral': 0.73887134}",neutral
BbHyJFCY6zqx7EeEy,5,Low,High,High,High,Low,4,Easy [Corresponds to 'Hard' in PNAS],641.0,128.0,5.0078125,mnHi9BMr5qA8ge8yq,all good,2021-08-05T17:14:52.167Z,all good?,2,8,1,"{'positive': 0.73541343, 'negative': 0.03841083, 'neutral': 0.22617573}",joy
BbHyJFCY6zqx7EeEy,5,Low,High,High,High,Low,4,Easy [Corresponds to 'Hard' in PNAS],641.0,128.0,5.0078125,XEs77oshGDjo9ofSf,think this might be max points,2021-08-05T17:14:58.339Z,think this might be max points,6,30,1,"{'positive': 0.07015884, 'negative': 0.050215803, 'neutral': 0.8796254}",surprise
BbHyJFCY6zqx7EeEy,5,Low,High,High,High,Low,4,Easy [Corresponds to 'Hard' in PNAS],641.0,128.0,5.0078125,y2dci4dafesAde6pf,yes,2021-08-05T17:15:02.331Z,yes,1,3,1,"{'positive': 0.48006815, 'negative': 0.102255344, 'neutral': 0.41767654}",neutral
JkjSZvD9rJzhfGELH,5,Low,High,High,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],515.0,69.0,7.463768115942029,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
XKAbRF55PeuwLNexv,5,Low,High,High,Low,Low,2,Easy [Corresponds to 'Hard' in PNAS],530.0,189.0,2.804232804232804,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
Xi53R9DGyCrkauwYR,5,Low,High,High,Mixed,Low,2,Easy [Corresponds to 'Hard' in PNAS],628.0,125.0,5.024,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],590.0,198.0,2.97979797979798,r4Je4iZgwNWzLwG3g,we need to get back to 590,2021-08-05T17:12:12.634Z,we need to get back to 590,7,26,1,"{'positive': 0.10176257, 'negative': 0.08543701, 'neutral': 0.81280047}",neutral
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],590.0,198.0,2.97979797979798,73zyebis4qh2EP4Th,leave it,2021-08-05T17:12:25.195Z,leave it,2,8,1,"{'positive': 0.11669588, 'negative': 0.35612792, 'neutral': 0.5271762}",neutral
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],590.0,198.0,2.97979797979798,r4Je4iZgwNWzLwG3g,yes,2021-08-05T17:12:28.131Z,yes,1,3,1,"{'positive': 0.48006815, 'negative': 0.102255344, 'neutral': 0.41767654}",neutral
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],590.0,198.0,2.97979797979798,ptFxCk6w8cvapGrrt,perfect,2021-08-05T17:12:29.346Z,perfect,1,7,1,"{'positive': 0.78771657, 'negative': 0.06451676, 'neutral': 0.14776672}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,8YPFuKZBEbkzFYJPw,nice,2021-08-05T17:12:49.487Z,nice,1,4,1,"{'positive': 0.6833011, 'negative': 0.06474684, 'neutral': 0.25195208}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,8YPFuKZBEbkzFYJPw,569,2021-08-05T17:12:52.384Z,569,1,3,1,"{'positive': 0.3329007, 'negative': 0.067806296, 'neutral': 0.599293}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,5pECRRA3pkYoLfXfv,588,2021-08-05T17:13:03.098Z,588,1,3,1,"{'positive': 0.37593168, 'negative': 0.09648258, 'neutral': 0.52758574}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,8YPFuKZBEbkzFYJPw,great,2021-08-05T17:13:07.734Z,great,1,5,1,"{'positive': 0.690561, 'negative': 0.06354396, 'neutral': 0.24589501}",joy
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,673AjBuwuMyRcXAuJ,satisfied,2021-08-05T17:13:13.142Z,satisfied,1,9,1,"{'positive': 0.72664964, 'negative': 0.027684221, 'neutral': 0.2456661}",joy
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,PL76bA4qinjQXfjHa,nice,2021-08-05T17:13:18.026Z,nice,1,4,1,"{'positive': 0.6833011, 'negative': 0.06474684, 'neutral': 0.25195208}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,hnRRY8zSSciiRL8my,can we do something with f,2021-08-05T17:13:21.607Z,can we do something with f?,6,26,1,"{'positive': 0.06992341, 'negative': 0.028279886, 'neutral': 0.90179676}",anger
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,B9cYcfKRrefWFt6wj,im trying,2021-08-05T17:13:31.457Z,im trying,2,9,1,"{'positive': 0.39173928, 'negative': 0.08389808, 'neutral': 0.5243627}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,5pECRRA3pkYoLfXfv,i guess 588 is the best,2021-08-05T17:14:41.347Z,i guess 588 is the best,6,23,1,"{'positive': 0.8781272, 'negative': 0.009202202, 'neutral': 0.11267053}",joy
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,8YPFuKZBEbkzFYJPw,588 is not bad,2021-08-05T17:15:08.640Z,588 is not bad,4,14,1,"{'positive': 0.5847032, 'negative': 0.051382873, 'neutral': 0.3639139}",disgust
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,B9cYcfKRrefWFt6wj,look like it,2021-08-05T17:15:13.520Z,look like it,3,12,1,"{'positive': 0.1417588, 'negative': 0.11983194, 'neutral': 0.7384092}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,673AjBuwuMyRcXAuJ,perhaps we should designate one person to do the moving otherwise its a cluster,2021-08-05T17:15:21.351Z,"perhaps we should designate one person to do the moving, otherwise it's a cluster",14,79,1,"{'positive': 0.032010637, 'negative': 0.18315409, 'neutral': 0.78483534}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,B9cYcfKRrefWFt6wj,so stay with 588,2021-08-05T17:15:22.376Z,so stay with 588?,4,16,1,"{'positive': 0.068893224, 'negative': 0.05023661, 'neutral': 0.8808702}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,hnRRY8zSSciiRL8my,agree green,2021-08-05T17:15:28.796Z,agree green.,2,11,1,"{'positive': 0.32794163, 'negative': 0.08792801, 'neutral': 0.58413035}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,oKDya6ueGtuQkfHmk,thats what i thought too green,2021-08-05T17:15:29.432Z,that's what i thought too green,6,30,1,"{'positive': 0.05715971, 'negative': 0.1470512, 'neutral': 0.79578906}",surprise
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,oKDya6ueGtuQkfHmk,too hard to keep track otherwise,2021-08-05T17:15:36.756Z,too hard to keep track otherwise,6,32,1,"{'positive': 0.028197339, 'negative': 0.5096427, 'neutral': 0.46215996}",sadness
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,673AjBuwuMyRcXAuJ,were all undoing eachothers moves,2021-08-05T17:15:44.986Z,we're all undoing eachothers moves,5,33,1,"{'positive': 0.0336319, 'negative': 0.30307156, 'neutral': 0.6632965}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,oKDya6ueGtuQkfHmk,exactly,2021-08-05T17:15:49.042Z,exactly,1,7,1,"{'positive': 0.39677927, 'negative': 0.09396789, 'neutral': 0.50925285}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,5pECRRA3pkYoLfXfv,but then you might get penalized for nonwork,2021-08-05T17:15:51.751Z,but then you might get penalized for non-work,8,44,1,"{'positive': 0.011333325, 'negative': 0.69553167, 'neutral': 0.29313496}",anger
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,B9cYcfKRrefWFt6wj,true,2021-08-05T17:15:57.054Z,true,1,4,1,"{'positive': 0.55311394, 'negative': 0.082407124, 'neutral': 0.36447898}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,8YPFuKZBEbkzFYJPw,green is probably correct after the first 2 minute we should have someone that can move for all of us,2021-08-05T17:16:01.794Z,green is probably correct. after the first 2 minute we should have someone that can move for all of us,20,101,1,"{'positive': 0.21836728, 'negative': 0.04153384, 'neutral': 0.7400989}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,B9cYcfKRrefWFt6wj,we ared oing pretty good,2021-08-05T17:16:02.662Z,we ared oing pretty good,5,24,1,"{'positive': 0.9310463, 'negative': 0.0054727434, 'neutral': 0.06348096}",joy
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,673AjBuwuMyRcXAuJ,there was literally nothing in the instructions though,2021-08-05T17:16:09.969Z,there was literally nothing in the instructions though.,8,54,1,"{'positive': 0.023319613, 'negative': 0.4801829, 'neutral': 0.49649748}",surprise
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,5pECRRA3pkYoLfXfv,yes you have to be active but it doesnt state what active means,2021-08-05T17:16:35.630Z,yes you have to be active but it doesn't state what active means,13,63,1,"{'positive': 0.025555912, 'negative': 0.16353531, 'neutral': 0.8109088}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,B9cYcfKRrefWFt6wj,i dont want to chance it   being inactive,2021-08-05T17:16:46.766Z,i dont want to chance it   being inactive,8,41,1,"{'positive': 0.017560843, 'negative': 0.65039545, 'neutral': 0.33204368}",sadness
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,5pECRRA3pkYoLfXfv,not sure it it counts messaging,2021-08-05T17:16:47.257Z,not sure it it counts messaging,6,31,1,"{'positive': 0.028250353, 'negative': 0.27842736, 'neutral': 0.69332224}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,hnRRY8zSSciiRL8my,my guess is that chat is active,2021-08-05T17:16:50.175Z,my guess is that chat is active.,7,31,1,"{'positive': 0.0854115, 'negative': 0.028583689, 'neutral': 0.88600475}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,673AjBuwuMyRcXAuJ,are we all satisfied with this score we can decide in the next round,2021-08-05T17:16:57.632Z,are we all satisfied with this score? we can decide in the next round.,14,68,1,"{'positive': 0.12324888, 'negative': 0.07908313, 'neutral': 0.79766804}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,B9cYcfKRrefWFt6wj,yes,2021-08-05T17:17:03.356Z,yes,1,3,1,"{'positive': 0.48006815, 'negative': 0.102255344, 'neutral': 0.41767654}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,PL76bA4qinjQXfjHa,yes,2021-08-05T17:17:06.381Z,yes,1,3,1,"{'positive': 0.48006815, 'negative': 0.102255344, 'neutral': 0.41767654}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,8YPFuKZBEbkzFYJPw,ok for me,2021-08-05T17:17:06.956Z,ok for me,3,9,1,"{'positive': 0.3136317, 'negative': 0.027356898, 'neutral': 0.6590114}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,yR4HcmnsNNNzwcFNE,yes,2021-08-05T17:17:09.622Z,yes,1,3,1,"{'positive': 0.48006815, 'negative': 0.102255344, 'neutral': 0.41767654}",neutral
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],588.0,354.0,1.6610169491525424,oKDya6ueGtuQkfHmk,yeah,2021-08-05T17:17:10.915Z,yeah,1,4,1,"{'positive': 0.36310765, 'negative': 0.102039315, 'neutral': 0.53485304}",neutral
bcEJqXJY2p2Xue4ti,5,Low,Low,Low,Mixed,High,8,Easy [Corresponds to 'Hard' in PNAS],510.0,97.0,5.257731958762887,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],518.0,63.0,8.222222222222221,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
TGoc2HaMcQ44NXh9X,5,Low,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],473.0,67.0,7.059701492537314,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,smuRwCpYgJs6yJDe7,lets be organized people,2021-08-05T17:25:41.876Z,let's be organized people,4,24,1,"{'positive': 0.3068865, 'negative': 0.05397875, 'neutral': 0.63913476}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,LmAEmCCruHAnudPRB,okay i guess well just all keep moving them,2021-08-05T17:25:50.042Z,"okay, i guess we'll just all keep moving them?",9,43,1,"{'positive': 0.09260699, 'negative': 0.07839171, 'neutral': 0.8290013}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,LmAEmCCruHAnudPRB,yes organization,2021-08-05T17:25:58.883Z,"yes, organization",2,16,1,"{'positive': 0.298136, 'negative': 0.06563423, 'neutral': 0.63622975}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,ZoasoY6kY7rhEMtm3,done,2021-08-05T17:26:11.988Z,done,1,4,1,"{'positive': 0.4466366, 'negative': 0.14116865, 'neutral': 0.4121948}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,LmAEmCCruHAnudPRB,done,2021-08-05T17:26:20.799Z,done,1,4,1,"{'positive': 0.4466366, 'negative': 0.14116865, 'neutral': 0.4121948}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,ZoasoY6kY7rhEMtm3,done,2021-08-05T17:26:22.863Z,done?,1,4,1,"{'positive': 0.4466366, 'negative': 0.14116865, 'neutral': 0.4121948}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,Ah75fzYnx7ZEtbM2x,done,2021-08-05T17:26:25.748Z,done,1,4,1,"{'positive': 0.4466366, 'negative': 0.14116865, 'neutral': 0.4121948}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,smuRwCpYgJs6yJDe7,yes,2021-08-05T17:26:25.850Z,yes,1,3,1,"{'positive': 0.48006815, 'negative': 0.102255344, 'neutral': 0.41767654}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,aK42SwwAHDDP8zNvZ,done,2021-08-05T17:26:34.391Z,done,1,4,1,"{'positive': 0.4466366, 'negative': 0.14116865, 'neutral': 0.4121948}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,r7Lbwq5v6247Wp6hC,done,2021-08-05T17:26:39.422Z,done,1,4,1,"{'positive': 0.4466366, 'negative': 0.14116865, 'neutral': 0.4121948}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,Ah75fzYnx7ZEtbM2x,yellow,2021-08-05T17:26:54.920Z,yellow?,1,6,1,"{'positive': 0.44398698, 'negative': 0.07351498, 'neutral': 0.48249805}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,aK42SwwAHDDP8zNvZ,come on yellow,2021-08-05T17:27:05.825Z,"come on, yellow",3,14,1,"{'positive': 0.44408292, 'negative': 0.12340621, 'neutral': 0.4325109}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,smuRwCpYgJs6yJDe7,do we all hit satisfied,2021-08-05T17:27:06.542Z,do we all hit satisfied,5,23,1,"{'positive': 0.41457728, 'negative': 0.09795852, 'neutral': 0.48746422}",neutral
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],397.0,116.0,3.4224137931034484,LmAEmCCruHAnudPRB,now what lol did everyone hit satisfied,2021-08-05T17:27:08.837Z,now what? lol did everyone hit satisfied?,7,39,1,"{'positive': 0.237311, 'negative': 0.12188845, 'neutral': 0.64080054}",surprise
BDHJZzQHGQtTDcKch,5,Low,Low,Low,Low,Mixed,7,Easy [Corresponds to 'Hard' in PNAS],599.0,600.0,0.9983333333333332,Aaz5WchvkiDuJtujh,if you are about to do a lot of rearranging maybe let us know so you can complete your move,2021-08-05T17:49:57.565Z,if you are about to do a lot of rearranging maybe let us know so you can complete your move,20,91,1,"{'positive': 0.11758604, 'negative': 0.012117567, 'neutral': 0.87029636}",neutral
BDHJZzQHGQtTDcKch,5,Low,Low,Low,Low,Mixed,7,Easy [Corresponds to 'Hard' in PNAS],599.0,600.0,0.9983333333333332,PHmcRLambBrW4cppm,yes please i dont think we will get too much higher than the 626 we had,2021-08-05T17:50:48.317Z,"yes please, i don't think we will get too much higher than the 626 we had.",16,71,1,"{'positive': 0.2748409, 'negative': 0.11792997, 'neutral': 0.6072291}",surprise
BDHJZzQHGQtTDcKch,5,Low,Low,Low,Low,Mixed,7,Easy [Corresponds to 'Hard' in PNAS],599.0,600.0,0.9983333333333332,hWGzf3Pqd5ro6szQq,good job green,2021-08-05T17:51:51.098Z,good job! green.,3,14,1,"{'positive': 0.9401864, 'negative': 0.013910917, 'neutral': 0.04590267}",neutral
BDHJZzQHGQtTDcKch,5,Low,Low,Low,Low,Mixed,7,Easy [Corresponds to 'Hard' in PNAS],599.0,600.0,0.9983333333333332,Aaz5WchvkiDuJtujh,good job all of us,2021-08-05T17:52:03.727Z,good job all of us!,5,18,1,"{'positive': 0.95455474, 'negative': 0.0065996503, 'neutral': 0.03884562}",neutral
RDdy4eMu8fgLGzwY4,5,Mixed,Low,Low,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],549.0,79.0,6.949367088607595,nEiFyodTcTtPDsh52,i am satisfied,2021-08-05T17:46:11.615Z,i am satisfied,3,14,1,"{'positive': 0.9157724, 'negative': 0.012783616, 'neutral': 0.071444005}",joy
RDdy4eMu8fgLGzwY4,5,Mixed,Low,Low,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],549.0,79.0,6.949367088607595,qvQ8SdPQfXaiYxMzy,ditto,2021-08-05T17:46:16.507Z,ditto,1,5,1,"{'positive': 0.16997941, 'negative': 0.11501242, 'neutral': 0.71500814}",neutral
RDdy4eMu8fgLGzwY4,5,Mixed,Low,Low,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],549.0,79.0,6.949367088607595,nEiFyodTcTtPDsh52,no constrains is the goal,2021-08-05T17:46:21.004Z,no constrains is the goal,5,25,1,"{'positive': 0.18855995, 'negative': 0.082210615, 'neutral': 0.7292294}",neutral
RDdy4eMu8fgLGzwY4,5,Mixed,Low,Low,Mixed,Low,4,Easy [Corresponds to 'Hard' in PNAS],549.0,79.0,6.949367088607595,nhbRGpqYr9amujv5C,same,2021-08-05T17:46:22.379Z,same,1,4,1,"{'positive': 0.14446706, 'negative': 0.306902, 'neutral': 0.54863095}",neutral
5jHhm5cxyRRL5DuZp,5,Mixed,Low,Mixed,Low,Mixed,4,Easy [Corresponds to 'Hard' in PNAS],502.0,69.0,7.27536231884058,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
rAptqmKcczd64n5A7,5,Mixed,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],554.0,206.0,2.6893203883495147,H4BCjvEm7sXRzfaoa,higher now,2021-08-05T17:08:03.393Z,higher now,2,10,1,"{'positive': 0.56129915, 'negative': 0.016544553, 'neutral': 0.42215633}",neutral
rAptqmKcczd64n5A7,5,Mixed,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],554.0,206.0,2.6893203883495147,H4BCjvEm7sXRzfaoa,still want to keep going or keep it,2021-08-05T17:08:10.022Z,still want to keep going or keep it?,8,35,1,"{'positive': 0.049405023, 'negative': 0.098327205, 'neutral': 0.8522678}",neutral
rAptqmKcczd64n5A7,5,Mixed,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],554.0,206.0,2.6893203883495147,8BoMt3RgtbsX5fWk2,thats good,2021-08-05T17:08:14.537Z,thats good,2,10,1,"{'positive': 0.89078116, 'negative': 0.01661231, 'neutral': 0.09260653}",joy
T5PiQdXcreXzTi7qp,5,Low,Mixed,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],639.0,101.0,6.326732673267327,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
F2FRP6trNns8hWfAz,5,Mixed,Mixed,Mixed,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],670.0,190.0,3.526315789473684,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
EQydH8uLt5txioNJr,5,High,High,Mixed,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],672.0,217.0,3.096774193548387,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.22552367, 'negative': 0.09361119, 'neutral': 0.6808651}",neutral
